Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;154;-;-;154;-;-
Wählende;99;64,3 %;-;99;64,3 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;99;100,0 %;-;99;100,0 %;-
SPD;31;31,3 %;-;24;24,2 %;-
AfD;37;37,4 %;-;37;37,4 %;-
CDU;14;14,1 %;-;10;10,1 %;-
GRÜNE/B 90;0;0,0 %;-;1;1,0 %;-
DIE LINKE;4;4,0 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;12;12,1 %;-;6;6,1 %;-
FDP;1;1,0 %;-;1;1,0 %;-
Tierschutzpartei;-;-;-;2;2,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;16;16,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,0 %;-
WU;-;-;-;1;1,0 %;-
