Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;10.325;-;-;10.325;-;-
Wählende;7.266;70,4 %;+36;7.266;70,4 %;+36
Ungültige Stimmen;372;5,1 %;+30;108;1,5 %;-05
Gültige Stimmen;6.894;94,9 %;-30;7.158;98,5 %;+05
SPD;2.811;40,8 %;+51;2.438;34,1 %;+10
AfD;-;-;-243;2.337;32,6 %;+68
CDU;867;12,6 %;+05;668;9,3 %;-34
GRÜNE/B 90;95;1,4 %;-58;127;1,8 %;-48
DIE LINKE;368;5,3 %;-32;230;3,2 %;-58
BVB / FREIE WÄHLER;648;9,4 %;-05;129;1,8 %;-33
FDP;129;1,9 %;-05;43;0,6 %;-26
Tierschutzpartei;-;-;-;173;2,4 %;-09
Plus;-;-;-;46;0,6 %;-03
BSW;-;-;-;905;12,6 %;+126
III. Weg;-;-;-;6;0,1 %;+01
DKP;-;-;-;2;0,0 %;+00
DLW;-;-;-;32;0,4 %;+04
WU;-;-;-;22;0,3 %;+03
EB Raue;1.976;28,7 %;+287;-;-;-
