Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;217;-;-;217;-;-
Wählende;133;61,3 %;-;133;61,3 %;-
Ungültige Stimmen;0;0,0 %;-;1;0,8 %;-
Gültige Stimmen;133;100,0 %;-;132;99,2 %;-
SPD;50;37,6 %;-;36;27,3 %;-
AfD;55;41,4 %;-;48;36,4 %;-
CDU;14;10,5 %;-;7;5,3 %;-
GRÜNE/B 90;3;2,3 %;-;4;3,0 %;-
DIE LINKE;5;3,8 %;-;5;3,8 %;-
BVB / FREIE WÄHLER;4;3,0 %;-;2;1,5 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;0,8 %;-
Plus;-;-;-;1;0,8 %;-
BSW;-;-;-;23;17,4 %;-
III. Weg;2;1,5 %;-;3;2,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;2;1,5 %;-
