Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;937;-;-;937;-;-
Wählende;454;48,5 %;-;454;48,5 %;-
Ungültige Stimmen;2;0,4 %;-;2;0,4 %;-
Gültige Stimmen;452;99,6 %;-;452;99,6 %;-
SPD;220;48,7 %;-;161;35,6 %;-
AfD;100;22,1 %;-;91;20,1 %;-
CDU;52;11,5 %;-;48;10,6 %;-
GRÜNE/B 90;18;4,0 %;-;41;9,1 %;-
DIE LINKE;25;5,5 %;-;29;6,4 %;-
BVB / FREIE WÄHLER;24;5,3 %;-;11;2,4 %;-
FDP;4;0,9 %;-;2;0,4 %;-
Tierschutzpartei;-;-;-;13;2,9 %;-
Plus;9;2,0 %;-;7;1,5 %;-
BSW;-;-;-;49;10,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
