Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;258;-;-;258;-;-
Wählende;141;54,7 %;-;141;54,7 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;141;100,0 %;-;141;100,0 %;-
SPD;54;38,3 %;-;41;29,1 %;-
AfD;45;31,9 %;-;49;34,8 %;-
CDU;22;15,6 %;-;15;10,6 %;-
GRÜNE/B 90;2;1,4 %;-;0;0,0 %;-
DIE LINKE;9;6,4 %;-;9;6,4 %;-
BVB / FREIE WÄHLER;5;3,5 %;-;1;0,7 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,4 %;-
Plus;1;0,7 %;-;2;1,4 %;-
BSW;-;-;-;21;14,9 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,7 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;3;2,1 %;-;-;-;-
