Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;28.531;-;-;28.531;-;-
Wählende;18.999;66,6 %;+124;18.999;66,6 %;+124
Ungültige Stimmen;276;1,5 %;+02;157.0;0,8 %;-03
Gültige Stimmen;18.723;98,5 %;-02;18.842;99,2 %;+03
SPD;6.922;37,0 %;-47;5.97;31,7 %;-31
AfD;7.132;38,1 %;+147;6.241;33,1 %;+80
CDU;2.246;12,0 %;-04;1.831;9,7 %;-37
GRÜNE/B 90;200;1,1 %;-36;232.0;1,2 %;-45
DIE LINKE;642;3,4 %;-57;382.0;2,0 %;-81
BVB / FREIE WÄHLER;1.368;7,3 %;+17;532.0;2,8 %;-14
FDP;162;0,9 %;-22;103.0;0,5 %;-29
Tierschutzpartei;-;-;-;267.0;1,4 %;-06
Plus;-;-;-;89.0;0,5 %;-06
BSW;-;-;-;3.071;16,3 %;+163
III. Weg;51;0,3 %;+03;30.0;0,2 %;+02
DKP;-;-;-;9.0;0,0 %;+00
DLW;-;-;-;62.0;0,3 %;+03
WU;-;-;-;23.0;0,1 %;+01
