Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;272;-;-;272;-;-
Wählende;152;55,9 %;-;152;55,9 %;-
Ungültige Stimmen;2;1,3 %;-;3;2,0 %;-
Gültige Stimmen;150;98,7 %;-;149;98,0 %;-
SPD;57;38,0 %;-;55;36,9 %;-
AfD;-;-;-;47;31,5 %;-
CDU;25;16,7 %;-;18;12,1 %;-
GRÜNE/B 90;0;0,0 %;-;1;0,7 %;-
DIE LINKE;4;2,7 %;-;1;0,7 %;-
BVB / FREIE WÄHLER;26;17,3 %;-;11;7,4 %;-
FDP;6;4,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,3 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;14;9,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Raue;32;21,3 %;-;-;-;-
