Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;907;-;-;907;-;-
Wählende;500;55,1 %;-19;500;55,1 %;-19
Ungültige Stimmen;7;1,4 %;-86;4;0,8 %;-01
Gültige Stimmen;493;98,6 %;+86;496;99,2 %;+01
SPD;95;19,3 %;-59;108;21,8 %;+12
AfD;253;51,3 %;+513;252;50,8 %;+65
CDU;104;21,1 %;-52;56;11,3 %;-93
GRÜNE/B 90;6;1,2 %;-28;4;0,8 %;-38
DIE LINKE;5;1,0 %;-51;6;1,2 %;-24
BVB / FREIE WÄHLER;22;4,5 %;-42;8;1,6 %;-01
FDP;7;1,4 %;-47;4;0,8 %;-21
Tierschutzpartei;-;-;-;8;1,6 %;+03
Plus;-;-;-;1;0,2 %;-02
BSW;-;-;-;45;9,1 %;+91
III. Weg;-;-;-;0;0,0 %;00
DKP;1;0,2 %;+02;0;0,0 %;00
DLW;-;-;-;1;0,2 %;+02
WU;-;-;-;3;0,6 %;+06
