Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;84;-;-;84;-;-
Wählende;63;75,0 %;-;63;75,0 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;63;100,0 %;-;63;100,0 %;-
SPD;22;34,9 %;-;18;28,6 %;-
AfD;28;44,4 %;-;27;42,9 %;-
CDU;6;9,5 %;-;4;6,3 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;1;1,6 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;0;0,0 %;-;0;0,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;1,6 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;6;9,5 %;-
III. Weg;6;9,5 %;-;7;11,1 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;0;0,0 %;-;-;-;-
