Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;431;-;-;431;-;-
Wählende;265;61,5 %;+49;265;61,5 %;+49
Ungültige Stimmen;4;1,5 %;-06;4;1,5 %;-10
Gültige Stimmen;261;98,5 %;+06;261;98,5 %;+10
SPD;95;36,4 %;+97;72;27,6 %;+29
AfD;113;43,3 %;+179;100;38,3 %;+102
CDU;38;14,6 %;-70;35;13,4 %;-82
GRÜNE/B 90;4;1,5 %;-36;8;3,1 %;-17
DIE LINKE;3;1,1 %;-70;5;1,9 %;-46
BVB / FREIE WÄHLER;5;1,9 %;-71;2;0,8 %;-49
FDP;1;0,4 %;-35;2;0,8 %;-36
Tierschutzpartei;-;-;-;4;1,5 %;-11
Plus;1;0,4 %;+04;0;0,0 %;-17
BSW;-;-;-;31;11,9 %;+119
III. Weg;0;0,0 %;00;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;2;0,8 %;+08
EB Mießner;1;0,4 %;+04;-;-;-
