Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;198;-;-;198;-;-
Wählende;92;46,5 %;-;92;46,5 %;-
Ungültige Stimmen;1;1,1 %;-;1;1,1 %;-
Gültige Stimmen;91;98,9 %;-;91;98,9 %;-
SPD;28;30,8 %;-;21;23,1 %;-
AfD;39;42,9 %;-;36;39,6 %;-
CDU;14;15,4 %;-;13;14,3 %;-
GRÜNE/B 90;1;1,1 %;-;1;1,1 %;-
DIE LINKE;3;3,3 %;-;2;2,2 %;-
BVB / FREIE WÄHLER;4;4,4 %;-;1;1,1 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;2,2 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;13;14,3 %;-
III. Weg;2;2,2 %;-;1;1,1 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,1 %;-
WU;-;-;-;0;0,0 %;-
