Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;8.820;-;-;8.820;-;-
Wählende;6.740;76,4 %;+85;6.740;76,4 %;+85
Ungültige Stimmen;94;1,4 %;-02;51;0,8 %;-06
Gültige Stimmen;6.646;98,6 %;+02;6.689;99,2 %;+06
SPD;1.713;25,8 %;-51;1.732;25,9 %;-15
AfD;3.297;49,6 %;+129;3.035;45,4 %;+67
CDU;835;12,6 %;-13;560;8,4 %;-48
GRÜNE/B 90;43;0,6 %;-20;54;0,8 %;-22
DIE LINKE;234;3,5 %;-36;111;1,7 %;-52
BVB / FREIE WÄHLER;367;5,5 %;+21;108;1,6 %;-14
FDP;66;1,0 %;-25;32;0,5 %;-40
Tierschutzpartei;-;-;-;100;1,5 %;-09
Plus;-;-;-;21;0,3 %;-05
BSW;-;-;-;867;13,0 %;+130
III. Weg;-;-;-;11;0,2 %;+02
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;22;0,3 %;+03
WU;-;-;-;36;0,5 %;+05
EB Hoffmann;91;1,4 %;-03;-;-;-
