Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;281;-;-;281;-;-
Wählende;156;55,5 %;-;156;55,5 %;-
Ungültige Stimmen;3;1,9 %;-;2;1,3 %;-
Gültige Stimmen;153;98,1 %;-;154;98,7 %;-
SPD;49;32,0 %;-;48;31,2 %;-
AfD;45;29,4 %;-;46;29,9 %;-
CDU;34;22,2 %;-;14;9,1 %;-
GRÜNE/B 90;4;2,6 %;-;5;3,2 %;-
DIE LINKE;5;3,3 %;-;1;0,6 %;-
BVB / FREIE WÄHLER;12;7,8 %;-;7;4,5 %;-
FDP;3;2,0 %;-;1;0,6 %;-
Tierschutzpartei;-;-;-;4;2,6 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;28;18,2 %;-
III. Weg;1;0,7 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
