Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;132;-;-;132;-;-
Wählende;92;69,7 %;-;92;69,7 %;-
Ungültige Stimmen;1;1,1 %;-;1;1,1 %;-
Gültige Stimmen;91;98,9 %;-;91;98,9 %;-
SPD;53;58,2 %;-;43;47,3 %;-
AfD;30;33,0 %;-;29;31,9 %;-
CDU;3;3,3 %;-;4;4,4 %;-
GRÜNE/B 90;1;1,1 %;-;0;0,0 %;-
DIE LINKE;1;1,1 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;3;3,3 %;-;4;4,4 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;10;11,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;1,1 %;-
Die PARTEI;0;0,0 %;-;-;-;-
