Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;5.184;-;-;5.184;-;-
Wählende;4.148;80,0 %;+112;4.148;80,0 %;+112
Ungültige Stimmen;74;1,8 %;+02;41.0;1,0 %;-02
Gültige Stimmen;4.074;98,2 %;-02;4.107;99,0 %;+02
SPD;1.165;28,6 %;+16;1.098;26,7 %;+03
AfD;1.616;39,7 %;+124;1.421;34,6 %;+64
CDU;664;16,3 %;-02;459.0;11,2 %;-47
GRÜNE/B 90;60;1,5 %;-52;66.0;1,6 %;-47
DIE LINKE;220;5,4 %;-72;92.0;2,2 %;-85
BVB / FREIE WÄHLER;302;7,4 %;+06;108.0;2,6 %;-28
FDP;47;1,2 %;-21;18.0;0,4 %;-33
Tierschutzpartei;-;-;-;73.0;1,8 %;-03
Plus;-;-;-;22.0;0,5 %;-04
BSW;-;-;-;706.0;17,2 %;+172
III. Weg;-;-;-;6.0;0,1 %;+01
DKP;-;-;-;4.0;0,1 %;+01
DLW;-;-;-;21.0;0,5 %;+05
WU;-;-;-;13.0;0,3 %;+03
