Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;4.436;-;-;4.436;-;-
Wählende;3.420;77,1 %;+121;3.42;77,1 %;+121
Ungültige Stimmen;46;1,3 %;+00;28.0;0,8 %;-02
Gültige Stimmen;3.374;98,7 %;-00;3.392;99,2 %;+02
SPD;943;27,9 %;+08;906.0;26,7 %;-07
AfD;1.377;40,8 %;+146;1.21;35,7 %;+83
CDU;663;19,7 %;-20;423.0;12,5 %;-72
GRÜNE/B 90;45;1,3 %;-31;35.0;1,0 %;-31
DIE LINKE;-;-;-94;57.0;1,7 %;-75
BVB / FREIE WÄHLER;311;9,2 %;+16;99.0;2,9 %;-23
FDP;35;1,0 %;-25;19.0;0,6 %;-28
Tierschutzpartei;-;-;-;62.0;1,8 %;-08
Plus;-;-;-;12.0;0,4 %;-04
BSW;-;-;-;534.0;15,7 %;+157
III. Weg;-;-;-;4.0;0,1 %;+01
DKP;-;-;-;4.0;0,1 %;+01
DLW;-;-;-;22.0;0,6 %;+06
WU;-;-;-;5.0;0,1 %;+01
