Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;257;-;-;257;-;-
Wählende;154;59,9 %;-;154;59,9 %;-
Ungültige Stimmen;1;0,6 %;-;0;0,0 %;-
Gültige Stimmen;153;99,4 %;-;154;100,0 %;-
SPD;29;19,0 %;-;29;18,8 %;-
AfD;84;54,9 %;-;76;49,4 %;-
CDU;21;13,7 %;-;10;6,5 %;-
GRÜNE/B 90;3;2,0 %;-;1;0,6 %;-
DIE LINKE;7;4,6 %;-;4;2,6 %;-
BVB / FREIE WÄHLER;8;5,2 %;-;6;3,9 %;-
FDP;1;0,7 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;1,9 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;23;14,9 %;-
III. Weg;-;-;-;1;0,6 %;-
DKP;-;-;-;1;0,6 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
