Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;248;-;-;248;-;-
Wählende;173;69,8 %;+63;173;69,8 %;+63
Ungültige Stimmen;2;1,2 %;-09;4;2,3 %;+06
Gültige Stimmen;171;98,8 %;+09;169;97,7 %;-06
SPD;49;28,7 %;-34;41;24,3 %;-48
AfD;76;44,4 %;+218;60;35,5 %;+126
CDU;39;22,8 %;-16;24;14,2 %;-96
GRÜNE/B 90;3;1,8 %;-06;4;2,4 %;-06
DIE LINKE;-;-;-91;4;2,4 %;-61
BVB / FREIE WÄHLER;1;0,6 %;-71;0;0,0 %;-73
FDP;3;1,8 %;-00;2;1,2 %;-17
Tierschutzpartei;-;-;-;5;3,0 %;+09
Plus;-;-;-;0;0,0 %;-03
BSW;-;-;-;28;16,6 %;+166
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;1;0,6 %;+06
