Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.121;-;-;1.121;-;-
Wählende;526;46,9 %;-;526;46,9 %;-
Ungültige Stimmen;9;1,7 %;-;10;1,9 %;-
Gültige Stimmen;517;98,3 %;-;516;98,1 %;-
SPD;193;37,3 %;-;124;24,0 %;-
AfD;252;48,7 %;-;237;45,9 %;-
CDU;26;5,0 %;-;34;6,6 %;-
GRÜNE/B 90;4;0,8 %;-;6;1,2 %;-
DIE LINKE;9;1,7 %;-;16;3,1 %;-
BVB / FREIE WÄHLER;22;4,3 %;-;6;1,2 %;-
FDP;3;0,6 %;-;2;0,4 %;-
Tierschutzpartei;-;-;-;16;3,1 %;-
Plus;-;-;-;2;0,4 %;-
BSW;-;-;-;70;13,6 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;1;0,2 %;-
Die PARTEI;8;1,5 %;-;-;-;-
