Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;288;-;-;288;-;-
Wählende;204;70,8 %;+145;204;70,8 %;+145
Ungültige Stimmen;3;1,5 %;+03;3;1,5 %;+01
Gültige Stimmen;201;98,5 %;-03;201;98,5 %;-01
SPD;59;29,4 %;-16;58;28,9 %;-08
AfD;81;40,3 %;+125;71;35,3 %;+66
CDU;21;10,4 %;-75;12;6,0 %;-114
GRÜNE/B 90;3;1,5 %;-06;4;2,0 %;-12
DIE LINKE;16;8,0 %;-04;12;6,0 %;-12
BVB / FREIE WÄHLER;19;9,5 %;+02;3;1,5 %;-54
FDP;2;1,0 %;-25;2;1,0 %;-19
Tierschutzpartei;-;-;-;7;3,5 %;+09
Plus;-;-;-;0;0,0 %;-08
BSW;-;-;-;27;13,4 %;+134
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;3;1,5 %;+15
WU;-;-;-;2;1,0 %;+10
