Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;913;-;-;913;-;-
Wählende;471;51,6 %;-;471;51,6 %;-
Ungültige Stimmen;5;1,1 %;-;3;0,6 %;-
Gültige Stimmen;466;98,9 %;-;468;99,4 %;-
SPD;139;29,8 %;-;132;28,2 %;-
AfD;202;43,3 %;-;178;38,0 %;-
CDU;60;12,9 %;-;44;9,4 %;-
GRÜNE/B 90;0;0,0 %;-;3;0,6 %;-
DIE LINKE;19;4,1 %;-;13;2,8 %;-
BVB / FREIE WÄHLER;23;4,9 %;-;13;2,8 %;-
FDP;4;0,9 %;-;3;0,6 %;-
Tierschutzpartei;10;2,1 %;-;9;1,9 %;-
Plus;-;-;-;2;0,4 %;-
BSW;-;-;-;68;14,5 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;9;1,9 %;-;1;0,2 %;-
WU;-;-;-;1;0,2 %;-
