Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.026;-;-;1.026;-;-
Wählende;384;37,4 %;-;384.0;37,4 %;-
Ungültige Stimmen;8;2,1 %;-;3.0;0,8 %;-
Gültige Stimmen;376;97,9 %;-;381.0;99,2 %;-
SPD;116;30,9 %;-;100.0;26,2 %;-
AfD;195;51,9 %;-;181.0;47,5 %;-
CDU;15;4,0 %;-;12.0;3,1 %;-
GRÜNE/B 90;4;1,1 %;-;3.0;0,8 %;-
DIE LINKE;22;5,9 %;-;13.0;3,4 %;-
BVB / FREIE WÄHLER;11;2,9 %;-;2.0;0,5 %;-
FDP;1;0,3 %;-;1.0;0,3 %;-
Tierschutzpartei;12;3,2 %;-;9.0;2,4 %;-
Plus;-;-;-;2.0;0,5 %;-
BSW;-;-;-;52.0;13,6 %;-
III. Weg;-;-;-;5.0;1,3 %;-
DKP;-;-;-;1.0;0,3 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;0.0;0,0 %;-
