Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;410;-;-;410;-;-
Ungültige Stimmen;3;0,7 %;-;0;0,0 %;-
Gültige Stimmen;407;99,3 %;-;410;100,0 %;-
SPD;135;33,2 %;-;143;34,9 %;-
AfD;79;19,4 %;-;72;17,6 %;-
CDU;134;32,9 %;-;80;19,5 %;-
GRÜNE/B 90;10;2,5 %;-;12;2,9 %;-
DIE LINKE;8;2,0 %;-;8;2,0 %;-
BVB / FREIE WÄHLER;15;3,7 %;-;6;1,5 %;-
FDP;6;1,5 %;-;8;2,0 %;-
Tierschutzpartei;-;-;-;8;2,0 %;-
Plus;5;1,2 %;-;2;0,5 %;-
BSW;-;-;-;67;16,3 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;2;0,5 %;-;1;0,2 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;2;0,5 %;-
Demokraten BB;13;3,2 %;-;-;-;-
