Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;280;-;-;280;-;-
Wählende;141;50,4 %;-;141;50,4 %;-
Ungültige Stimmen;2;1,4 %;-;0;0,0 %;-
Gültige Stimmen;139;98,6 %;-;141;100,0 %;-
SPD;55;39,6 %;-;33;23,4 %;-
AfD;63;45,3 %;-;62;44,0 %;-
CDU;4;2,9 %;-;7;5,0 %;-
GRÜNE/B 90;1;0,7 %;-;7;5,0 %;-
DIE LINKE;11;7,9 %;-;5;3,5 %;-
BVB / FREIE WÄHLER;4;2,9 %;-;0;0,0 %;-
FDP;1;0,7 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;5;3,5 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;21;14,9 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,7 %;-
WU;-;-;-;0;0,0 %;-
