Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.134;-;-;1.134;-;-
Wählende;538;47,4 %;-;538.0;47,4 %;-
Ungültige Stimmen;7;1,3 %;-;8.0;1,5 %;-
Gültige Stimmen;531;98,7 %;-;530.0;98,5 %;-
SPD;194;36,5 %;-;156.0;29,4 %;-
AfD;220;41,4 %;-;211.0;39,8 %;-
CDU;41;7,7 %;-;41.0;7,7 %;-
GRÜNE/B 90;6;1,1 %;-;11.0;2,1 %;-
DIE LINKE;23;4,3 %;-;17.0;3,2 %;-
BVB / FREIE WÄHLER;25;4,7 %;-;7.0;1,3 %;-
FDP;5;0,9 %;-;3.0;0,6 %;-
Tierschutzpartei;17;3,2 %;-;13.0;2,5 %;-
Plus;-;-;-;5.0;0,9 %;-
BSW;-;-;-;64.0;12,1 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,2 %;-
