Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;750;-;-;750;-;-
Wählende;373;49,7 %;-20;373;49,7 %;-20
Ungültige Stimmen;2;0,5 %;-08;0;0,0 %;-05
Gültige Stimmen;371;99,5 %;+08;373;100,0 %;+05
SPD;126;34,0 %;+92;103;27,6 %;+33
AfD;135;36,4 %;+87;134;35,9 %;+95
CDU;55;14,8 %;-73;53;14,2 %;-75
GRÜNE/B 90;9;2,4 %;-47;10;2,7 %;-52
DIE LINKE;20;5,4 %;-75;9;2,4 %;-91
BVB / FREIE WÄHLER;10;2,7 %;-02;4;1,1 %;-10
FDP;1;0,3 %;-21;0;0,0 %;-24
Tierschutzpartei;-;-;-;9;2,4 %;-10
Plus;-;-;-;0;0,0 %;-03
BSW;-;-;-;46;12,3 %;+123
III. Weg;-;-;-;1;0,3 %;+03
DKP;-;-;-;0;0,0 %;00
DLW;15;4,0 %;+40;2;0,5 %;+05
WU;-;-;-;2;0,5 %;+05
