Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;7.759;-;-;7.759;-;-
Wählende;6.267;80,8 %;+106;6.267;80,8 %;+106
Ungültige Stimmen;79;1,3 %;-04;57.0;0,9 %;-04
Gültige Stimmen;6.188;98,7 %;+04;6.21;99,1 %;+04
SPD;1.823;29,5 %;+61;1.865;30,0 %;+52
AfD;2.417;39,1 %;+77;2.179;35,1 %;+35
CDU;1.047;16,9 %;-37;775.0;12,5 %;-62
GRÜNE/B 90;62;1,0 %;-53;104.0;1,7 %;-38
DIE LINKE;210;3,4 %;-45;91.0;1,5 %;-46
BVB / FREIE WÄHLER;308;5,0 %;-01;138.0;2,2 %;-18
FDP;64;1,0 %;-44;34.0;0,5 %;-53
Tierschutzpartei;133;2,1 %;+21;76.0;1,2 %;-11
Plus;-;-;-;40.0;0,6 %;-04
BSW;-;-;-;835.0;13,4 %;+134
III. Weg;-;-;-;7.0;0,1 %;+01
DKP;-;-;-;0.0;0,0 %;00
DLW;124;2,0 %;+20;47.0;0,8 %;+08
WU;-;-;-;19.0;0,3 %;+03
