Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;952;-;-;952;-;-
Wählende;469;49,3 %;-;469;49,3 %;-
Ungültige Stimmen;7;1,5 %;-;6;1,3 %;-
Gültige Stimmen;462;98,5 %;-;463;98,7 %;-
SPD;127;27,5 %;-;98;21,2 %;-
AfD;212;45,9 %;-;196;42,3 %;-
CDU;65;14,1 %;-;37;8,0 %;-
GRÜNE/B 90;2;0,4 %;-;7;1,5 %;-
DIE LINKE;24;5,2 %;-;17;3,7 %;-
BVB / FREIE WÄHLER;27;5,8 %;-;8;1,7 %;-
FDP;5;1,1 %;-;2;0,4 %;-
Tierschutzpartei;-;-;-;14;3,0 %;-
Plus;-;-;-;8;1,7 %;-
BSW;-;-;-;75;16,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
