Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;677;-;-;677;-;-
Wählende;341;50,4 %;+113;341;50,4 %;+113
Ungültige Stimmen;7;2,1 %;+02;2;0,6 %;-22
Gültige Stimmen;334;97,9 %;-02;339;99,4 %;+22
SPD;99;29,6 %;+33;86;25,4 %;-23
AfD;168;50,3 %;+246;148;43,7 %;+152
CDU;34;10,2 %;-160;34;10,0 %;-56
GRÜNE/B 90;0;0,0 %;-49;0;0,0 %;-63
DIE LINKE;13;3,9 %;-52;5;1,5 %;-96
BVB / FREIE WÄHLER;17;5,1 %;-06;5;1,5 %;-31
FDP;3;0,9 %;-08;0;0,0 %;-26
Tierschutzpartei;-;-;-;9;2,7 %;-00
Plus;-;-;-;1;0,3 %;-06
BSW;-;-;-;47;13,9 %;+139
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-03;1;0,3 %;+03
DLW;-;-;-;2;0,6 %;+06
WU;-;-;-;1;0,3 %;+03
