Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.086;-;-;1.086;-;-
Wählende;558;51,4 %;-;558.0;51,4 %;-
Ungültige Stimmen;6;1,1 %;-;3.0;0,5 %;-
Gültige Stimmen;552;98,9 %;-;555.0;99,5 %;-
SPD;168;30,4 %;-;150.0;27,0 %;-
AfD;255;46,2 %;-;243.0;43,8 %;-
CDU;66;12,0 %;-;45.0;8,1 %;-
GRÜNE/B 90;3;0,5 %;-;5.0;0,9 %;-
DIE LINKE;18;3,3 %;-;12.0;2,2 %;-
BVB / FREIE WÄHLER;20;3,6 %;-;9.0;1,6 %;-
FDP;5;0,9 %;-;2.0;0,4 %;-
Tierschutzpartei;17;3,1 %;-;10.0;1,8 %;-
Plus;-;-;-;3.0;0,5 %;-
BSW;-;-;-;75.0;13,5 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;0.0;0,0 %;-
