Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;668;-;-;668;-;-
Wählende;354;53,0 %;-;354;53,0 %;-
Ungültige Stimmen;6;1,7 %;-;5;1,4 %;-
Gültige Stimmen;348;98,3 %;-;349;98,6 %;-
SPD;152;43,7 %;-;103;29,5 %;-
AfD;94;27,0 %;-;89;25,5 %;-
CDU;65;18,7 %;-;48;13,8 %;-
GRÜNE/B 90;10;2,9 %;-;48;13,8 %;-
DIE LINKE;6;1,7 %;-;8;2,3 %;-
BVB / FREIE WÄHLER;9;2,6 %;-;1;0,3 %;-
FDP;4;1,1 %;-;6;1,7 %;-
Tierschutzpartei;-;-;-;7;2,0 %;-
Plus;6;1,7 %;-;1;0,3 %;-
BSW;-;-;-;35;10,0 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;1;0,3 %;-
EB Müller;2;0,6 %;-;-;-;-
