Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.045;-;-;1.045;-;-
Wählende;430;41,1 %;-;430.0;41,1 %;-
Ungültige Stimmen;6;1,4 %;-;4.0;0,9 %;-
Gültige Stimmen;424;98,6 %;-;426.0;99,1 %;-
SPD;185;43,6 %;-;162.0;38,0 %;-
AfD;137;32,3 %;-;128.0;30,0 %;-
CDU;56;13,2 %;-;33.0;7,7 %;-
GRÜNE/B 90;7;1,7 %;-;18.0;4,2 %;-
DIE LINKE;13;3,1 %;-;10.0;2,3 %;-
BVB / FREIE WÄHLER;25;5,9 %;-;7.0;1,6 %;-
FDP;1;0,2 %;-;0.0;0,0 %;-
Tierschutzpartei;-;-;-;13.0;3,1 %;-
Plus;-;-;-;4.0;0,9 %;-
BSW;-;-;-;50.0;11,7 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,2 %;-
