Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;134;-;-;134;-;-
Wählende;66;49,3 %;-;66;49,3 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;66;100,0 %;-;66;100,0 %;-
SPD;7;10,6 %;-;10;15,2 %;-
AfD;37;56,1 %;-;40;60,6 %;-
CDU;15;22,7 %;-;8;12,1 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;2;3,0 %;-;2;3,0 %;-
BVB / FREIE WÄHLER;3;4,5 %;-;3;4,5 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;2;3,0 %;-;1;1,5 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;2;3,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
