Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;846;-;-;846;-;-
Wählende;287;33,9 %;-;287;33,9 %;-
Ungültige Stimmen;4;1,4 %;-;3;1,0 %;-
Gültige Stimmen;283;98,6 %;-;284;99,0 %;-
SPD;130;45,9 %;-;105;37,0 %;-
AfD;71;25,1 %;-;71;25,0 %;-
CDU;37;13,1 %;-;28;9,9 %;-
GRÜNE/B 90;6;2,1 %;-;5;1,8 %;-
DIE LINKE;14;4,9 %;-;15;5,3 %;-
BVB / FREIE WÄHLER;18;6,4 %;-;9;3,2 %;-
FDP;7;2,5 %;-;4;1,4 %;-
Tierschutzpartei;-;-;-;9;3,2 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;38;13,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
