Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;306;-;-;306;-;-
Wählende;190;62,1 %;-;190;62,1 %;-
Ungültige Stimmen;6;3,2 %;-;3;1,6 %;-
Gültige Stimmen;184;96,8 %;-;187;98,4 %;-
SPD;47;25,5 %;-;34;18,2 %;-
AfD;74;40,2 %;-;73;39,0 %;-
CDU;37;20,1 %;-;24;12,8 %;-
GRÜNE/B 90;3;1,6 %;-;7;3,7 %;-
DIE LINKE;5;2,7 %;-;2;1,1 %;-
BVB / FREIE WÄHLER;17;9,2 %;-;7;3,7 %;-
FDP;1;0,5 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;1,6 %;-
Plus;-;-;-;2;1,1 %;-
BSW;-;-;-;28;15,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;7;3,7 %;-
WU;-;-;-;0;0,0 %;-
