Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;3.742;-;-;3.742;-;-
Wählende;2.907;77,7 %;+104;2.907;77,7 %;+104
Ungültige Stimmen;49;1,7 %;-03;32.0;1,1 %;-07
Gültige Stimmen;2.858;98,3 %;+03;2.875;98,9 %;+07
SPD;550;19,2 %;+109;533.0;18,5 %;+37
AfD;1.578;55,2 %;+183;1.446;50,3 %;+74
CDU;443;15,5 %;-273;363.0;12,6 %;-128
GRÜNE/B 90;21;0,7 %;-19;25.0;0,9 %;-24
DIE LINKE;70;2,4 %;-15;34.0;1,2 %;-35
BVB / FREIE WÄHLER;169;5,9 %;+29;47.0;1,6 %;-05
FDP;27;0,9 %;-14;13.0;0,5 %;-30
Tierschutzpartei;-;-;-;31.0;1,1 %;-10
Plus;-;-;-;12.0;0,4 %;-06
BSW;-;-;-;337.0;11,7 %;+117
III. Weg;-;-;-;4.0;0,1 %;+01
DKP;-;-;-;1.0;0,0 %;+00
DLW;-;-;-;21.0;0,7 %;+07
WU;-;-;-;8.0;0,3 %;+03
