Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;232;-;-;232;-;-
Wählende;144;62,1 %;-;144;62,1 %;-
Ungültige Stimmen;3;2,1 %;-;1;0,7 %;-
Gültige Stimmen;141;97,9 %;-;143;99,3 %;-
SPD;56;39,7 %;-;58;40,6 %;-
AfD;57;40,4 %;-;48;33,6 %;-
CDU;8;5,7 %;-;4;2,8 %;-
GRÜNE/B 90;1;0,7 %;-;2;1,4 %;-
DIE LINKE;7;5,0 %;-;3;2,1 %;-
BVB / FREIE WÄHLER;12;8,5 %;-;4;2,8 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;0,7 %;-
Plus;-;-;-;2;1,4 %;-
BSW;-;-;-;21;14,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
