Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;375;-;-;375;-;-
Wählende;181;48,3 %;-;181;48,3 %;-
Ungültige Stimmen;2;1,1 %;-;2;1,1 %;-
Gültige Stimmen;179;98,9 %;-;179;98,9 %;-
SPD;44;24,6 %;-;51;28,5 %;-
AfD;96;53,6 %;-;86;48,0 %;-
CDU;18;10,1 %;-;10;5,6 %;-
GRÜNE/B 90;2;1,1 %;-;3;1,7 %;-
DIE LINKE;9;5,0 %;-;6;3,4 %;-
BVB / FREIE WÄHLER;9;5,0 %;-;3;1,7 %;-
FDP;1;0,6 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;0,6 %;-
Plus;-;-;-;1;0,6 %;-
BSW;-;-;-;17;9,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,6 %;-
