Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.045;-;-;1.045;-;-
Wählende;483;46,2 %;-;483.0;46,2 %;-
Ungültige Stimmen;12;2,5 %;-;7.0;1,4 %;-
Gültige Stimmen;471;97,5 %;-;476.0;98,6 %;-
SPD;159;33,8 %;-;121.0;25,4 %;-
AfD;182;38,6 %;-;166.0;34,9 %;-
CDU;48;10,2 %;-;35.0;7,4 %;-
GRÜNE/B 90;7;1,5 %;-;19.0;4,0 %;-
DIE LINKE;27;5,7 %;-;20.0;4,2 %;-
BVB / FREIE WÄHLER;27;5,7 %;-;9.0;1,9 %;-
FDP;5;1,1 %;-;2.0;0,4 %;-
Tierschutzpartei;-;-;-;14.0;2,9 %;-
Plus;16;3,4 %;-;9.0;1,9 %;-
BSW;-;-;-;79.0;16,6 %;-
III. Weg;-;-;-;2.0;0,4 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;0.0;0,0 %;-
