Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;345;-;-;345;-;-
Wählende;214;62,0 %;-;214;62,0 %;-
Ungültige Stimmen;5;2,3 %;-;4;1,9 %;-
Gültige Stimmen;209;97,7 %;-;210;98,1 %;-
SPD;54;25,8 %;-;53;25,2 %;-
AfD;87;41,6 %;-;79;37,6 %;-
CDU;37;17,7 %;-;20;9,5 %;-
GRÜNE/B 90;2;1,0 %;-;5;2,4 %;-
DIE LINKE;11;5,3 %;-;6;2,9 %;-
BVB / FREIE WÄHLER;16;7,7 %;-;5;2,4 %;-
FDP;2;1,0 %;-;3;1,4 %;-
Tierschutzpartei;-;-;-;7;3,3 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;29;13,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;1,4 %;-
WU;-;-;-;0;0,0 %;-
