Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;821;-;-;821;-;-
Wählende;311;37,9 %;-;311;37,9 %;-
Ungültige Stimmen;8;2,6 %;-;6;1,9 %;-
Gültige Stimmen;303;97,4 %;-;305;98,1 %;-
SPD;130;42,9 %;-;98;32,1 %;-
AfD;103;34,0 %;-;97;31,8 %;-
CDU;18;5,9 %;-;12;3,9 %;-
GRÜNE/B 90;4;1,3 %;-;10;3,3 %;-
DIE LINKE;19;6,3 %;-;18;5,9 %;-
BVB / FREIE WÄHLER;14;4,6 %;-;4;1,3 %;-
FDP;4;1,3 %;-;3;1,0 %;-
Tierschutzpartei;-;-;-;7;2,3 %;-
Plus;11;3,6 %;-;6;2,0 %;-
BSW;-;-;-;46;15,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;1,0 %;-
WU;-;-;-;1;0,3 %;-
