Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;536;-;-;536;-;-
Wählende;276;51,5 %;-;276;51,5 %;-
Ungültige Stimmen;6;2,2 %;-;3;1,1 %;-
Gültige Stimmen;270;97,8 %;-;273;98,9 %;-
SPD;105;38,9 %;-;98;35,9 %;-
AfD;89;33,0 %;-;85;31,1 %;-
CDU;45;16,7 %;-;32;11,7 %;-
GRÜNE/B 90;7;2,6 %;-;9;3,3 %;-
DIE LINKE;8;3,0 %;-;7;2,6 %;-
BVB / FREIE WÄHLER;11;4,1 %;-;1;0,4 %;-
FDP;5;1,9 %;-;2;0,7 %;-
Tierschutzpartei;-;-;-;7;2,6 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;28;10,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;1,1 %;-
WU;-;-;-;1;0,4 %;-
