Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;896;-;-;896;-;-
Wählende;440;49,1 %;-;440;49,1 %;-
Ungültige Stimmen;7;1,6 %;-;6;1,4 %;-
Gültige Stimmen;433;98,4 %;-;434;98,6 %;-
SPD;136;31,4 %;-;140;32,3 %;-
AfD;163;37,6 %;-;160;36,9 %;-
CDU;95;21,9 %;-;46;10,6 %;-
GRÜNE/B 90;2;0,5 %;-;7;1,6 %;-
DIE LINKE;10;2,3 %;-;6;1,4 %;-
BVB / FREIE WÄHLER;24;5,5 %;-;8;1,8 %;-
FDP;3;0,7 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;10;2,3 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;53;12,2 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;1;0,2 %;-
