Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;659;-;-;659;-;-
Wählende;373;56,6 %;-;373;56,6 %;-
Ungültige Stimmen;5;1,3 %;-;8;2,1 %;-
Gültige Stimmen;368;98,7 %;-;365;97,9 %;-
SPD;91;24,7 %;-;83;22,7 %;-
AfD;148;40,2 %;-;139;38,1 %;-
CDU;48;13,0 %;-;42;11,5 %;-
GRÜNE/B 90;11;3,0 %;-;7;1,9 %;-
DIE LINKE;23;6,2 %;-;13;3,6 %;-
BVB / FREIE WÄHLER;45;12,2 %;-;18;4,9 %;-
FDP;2;0,5 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;3;0,8 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;56;15,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;0;0,0 %;-
