Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;479;-;-;479;-;-
Wählende;278;58,0 %;-;278;58,0 %;-
Ungültige Stimmen;3;1,1 %;-;2;0,7 %;-
Gültige Stimmen;275;98,9 %;-;276;99,3 %;-
SPD;92;33,5 %;-;83;30,1 %;-
AfD;107;38,9 %;-;96;34,8 %;-
CDU;60;21,8 %;-;35;12,7 %;-
GRÜNE/B 90;1;0,4 %;-;5;1,8 %;-
DIE LINKE;6;2,2 %;-;1;0,4 %;-
BVB / FREIE WÄHLER;8;2,9 %;-;4;1,4 %;-
FDP;1;0,4 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;0,7 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;48;17,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,4 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;0;0,0 %;-
