Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;450;-;-;450;-;-
Wählende;240;53,3 %;-;240;53,3 %;-
Ungültige Stimmen;4;1,7 %;-;3;1,2 %;-
Gültige Stimmen;236;98,3 %;-;237;98,8 %;-
SPD;44;18,6 %;-;56;23,6 %;-
AfD;134;56,8 %;-;128;54,0 %;-
CDU;36;15,3 %;-;14;5,9 %;-
GRÜNE/B 90;4;1,7 %;-;1;0,4 %;-
DIE LINKE;2;0,8 %;-;2;0,8 %;-
BVB / FREIE WÄHLER;14;5,9 %;-;3;1,3 %;-
FDP;1;0,4 %;-;3;1,3 %;-
Tierschutzpartei;-;-;-;1;0,4 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;27;11,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;1;0,4 %;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,4 %;-
