Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.066;-;-;1.066;-;-
Wählende;493;46,2 %;-;493.0;46,2 %;-
Ungültige Stimmen;4;0,8 %;-;1.0;0,2 %;-
Gültige Stimmen;489;99,2 %;-;492.0;99,8 %;-
SPD;140;28,6 %;-;152.0;30,9 %;-
AfD;183;37,4 %;-;174.0;35,4 %;-
CDU;85;17,4 %;-;57.0;11,6 %;-
GRÜNE/B 90;16;3,3 %;-;18.0;3,7 %;-
DIE LINKE;22;4,5 %;-;11.0;2,2 %;-
BVB / FREIE WÄHLER;36;7,4 %;-;15.0;3,0 %;-
FDP;7;1,4 %;-;6.0;1,2 %;-
Tierschutzpartei;-;-;-;7.0;1,4 %;-
Plus;-;-;-;3.0;0,6 %;-
BSW;-;-;-;45.0;9,1 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;4.0;0,8 %;-
WU;-;-;-;0.0;0,0 %;-
