Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;578;-;-;578;-;-
Wählende;306;52,9 %;-;306;52,9 %;-
Ungültige Stimmen;4;1,3 %;-;2;0,7 %;-
Gültige Stimmen;302;98,7 %;-;304;99,3 %;-
SPD;134;44,4 %;-;108;35,5 %;-
AfD;113;37,4 %;-;102;33,6 %;-
CDU;25;8,3 %;-;21;6,9 %;-
GRÜNE/B 90;2;0,7 %;-;11;3,6 %;-
DIE LINKE;6;2,0 %;-;3;1,0 %;-
BVB / FREIE WÄHLER;16;5,3 %;-;6;2,0 %;-
FDP;3;1,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;8;2,6 %;-
Plus;-;-;-;2;0,7 %;-
BSW;-;-;-;41;13,5 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;3;1,0 %;-;1;0,3 %;-
WU;-;-;-;0;0,0 %;-
