Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;269;-;-;269;-;-
Wählende;175;65,1 %;+138;175;65,1 %;+138
Ungültige Stimmen;0;0,0 %;-09;0;0,0 %;-19
Gültige Stimmen;175;100,0 %;+09;175;100,0 %;+19
SPD;60;34,3 %;+141;57;32,6 %;+75
AfD;67;38,3 %;+108;64;36,6 %;+56
CDU;20;11,4 %;-105;13;7,4 %;-107
GRÜNE/B 90;1;0,6 %;-132;7;4,0 %;-49
DIE LINKE;9;5,1 %;-29;3;1,7 %;-60
BVB / FREIE WÄHLER;12;6,9 %;+32;5;2,9 %;+02
FDP;5;2,9 %;+08;2;1,1 %;-19
Tierschutzpartei;-;-;-;2;1,1 %;-08
Plus;-;-;-06;0;0,0 %;-15
BSW;-;-;-;21;12,0 %;+120
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;1;0,6 %;+06;1;0,6 %;+06
WU;-;-;-;0;0,0 %;00
