Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;31.953;-;-;31.953;-;-
Wählende;26.180;81,9 %;+95;26.180;81,9 %;+95
Ungültige Stimmen;245;0,9 %;+01;122;0,5 %;-02
Gültige Stimmen;25.935;99,1 %;-01;26.058;99,5 %;+02
SPD;10.671;41,1 %;+141;9.252;35,5 %;+105
AfD;4.454;17,2 %;+35;4.224;16,2 %;+17
CDU;4.341;16,7 %;-15;3.705;14,2 %;-18
GRÜNE/B 90;2.707;10,4 %;-95;3.000;11,5 %;-99
DIE LINKE;1.409;5,4 %;-71;1.136;4,4 %;-60
BVB / FREIE WÄHLER;881;3,4 %;-09;425;1,6 %;-15
FDP;619;2,4 %;-14;372;1,4 %;-39
Tierschutzpartei;-;-;-;531;2,0 %;-03
Plus;656;2,5 %;+25;489;1,9 %;+02
BSW;-;-;-;2.769;10,6 %;+106
III. Weg;-;-;-;8;0,0 %;+00
DKP;-;-;-;14;0,1 %;+01
DLW;-;-;-;42;0,2 %;+02
WU;-;-;-;91;0,3 %;+03
EB Müller;197;0,8 %;+01;-;-;-
