Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;199;-;-;199;-;-
Wählende;125;62,8 %;-;125;62,8 %;-
Ungültige Stimmen;8;6,4 %;-;6;4,8 %;-
Gültige Stimmen;117;93,6 %;-;119;95,2 %;-
SPD;42;35,9 %;-;41;34,5 %;-
AfD;41;35,0 %;-;40;33,6 %;-
CDU;20;17,1 %;-;14;11,8 %;-
GRÜNE/B 90;4;3,4 %;-;4;3,4 %;-
DIE LINKE;5;4,3 %;-;1;0,8 %;-
BVB / FREIE WÄHLER;3;2,6 %;-;1;0,8 %;-
FDP;0;0,0 %;-;1;0,8 %;-
Tierschutzpartei;-;-;-;2;1,7 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;14;11,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;1,7 %;-;1;0,8 %;-
WU;-;-;-;0;0,0 %;-
