Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;265;-;-;265;-;-
Wählende;186;70,2 %;-;186;70,2 %;-
Ungültige Stimmen;3;1,6 %;-;1;0,5 %;-
Gültige Stimmen;183;98,4 %;-;185;99,5 %;-
SPD;48;26,2 %;-;43;23,2 %;-
AfD;92;50,3 %;-;87;47,0 %;-
CDU;27;14,8 %;-;23;12,4 %;-
GRÜNE/B 90;1;0,5 %;-;1;0,5 %;-
DIE LINKE;4;2,2 %;-;1;0,5 %;-
BVB / FREIE WÄHLER;4;2,2 %;-;1;0,5 %;-
FDP;3;1,6 %;-;3;1,6 %;-
Tierschutzpartei;4;2,2 %;-;0;0,0 %;-
Plus;-;-;-;1;0,5 %;-
BSW;-;-;-;19;10,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;1,6 %;-
WU;-;-;-;3;1,6 %;-
