Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;359;-;-;359;-;-
Wählende;223;62,1 %;-;223;62,1 %;-
Ungültige Stimmen;2;0,9 %;-;0;0,0 %;-
Gültige Stimmen;221;99,1 %;-;223;100,0 %;-
SPD;60;27,1 %;-;57;25,6 %;-
AfD;75;33,9 %;-;83;37,2 %;-
CDU;63;28,5 %;-;27;12,1 %;-
GRÜNE/B 90;1;0,5 %;-;8;3,6 %;-
DIE LINKE;6;2,7 %;-;3;1,3 %;-
BVB / FREIE WÄHLER;14;6,3 %;-;7;3,1 %;-
FDP;2;0,9 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;4;1,8 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;33;14,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
