Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;319;-;-;319;-;-
Wählende;187;58,6 %;-;187;58,6 %;-
Ungültige Stimmen;2;1,1 %;-;1;0,5 %;-
Gültige Stimmen;185;98,9 %;-;186;99,5 %;-
SPD;74;40,0 %;-;57;30,6 %;-
AfD;81;43,8 %;-;75;40,3 %;-
CDU;15;8,1 %;-;9;4,8 %;-
GRÜNE/B 90;1;0,5 %;-;6;3,2 %;-
DIE LINKE;6;3,2 %;-;6;3,2 %;-
BVB / FREIE WÄHLER;6;3,2 %;-;2;1,1 %;-
FDP;2;1,1 %;-;2;1,1 %;-
Tierschutzpartei;-;-;-;3;1,6 %;-
Plus;-;-;-;2;1,1 %;-
BSW;-;-;-;23;12,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;0;0,0 %;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,5 %;-
