Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;3.674;-;-;3.674;-;-
Wählende;2.664;72,5 %;+160;2.664;72,5 %;+160
Ungültige Stimmen;44;1,7 %;+01;30.0;1,1 %;-03
Gültige Stimmen;2.620;98,3 %;-01;2.634;98,9 %;+03
SPD;946;36,1 %;+90;709.0;26,9 %;+17
AfD;915;34,9 %;+125;822.0;31,2 %;+84
CDU;348;13,3 %;-35;262.0;9,9 %;-68
GRÜNE/B 90;59;2,3 %;-98;144.0;5,5 %;-62
DIE LINKE;143;5,5 %;-76;97.0;3,7 %;-94
BVB / FREIE WÄHLER;186;7,1 %;+07;68.0;2,6 %;-20
FDP;15;0,6 %;-16;12.0;0,5 %;-21
Tierschutzpartei;-;-;-;43.0;1,6 %;-06
Plus;-;-;-;9.0;0,3 %;-07
BSW;-;-;-;434.0;16,5 %;+165
III. Weg;8;0,3 %;+03;8.0;0,3 %;+03
DKP;-;-;-;2.0;0,1 %;+01
DLW;-;-;-;18.0;0,7 %;+07
WU;-;-;-;6.0;0,2 %;+02
