Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;885;-;-;885;-;-
Wählende;343;38,8 %;-;343;38,8 %;-
Ungültige Stimmen;12;3,5 %;-;8;2,3 %;-
Gültige Stimmen;331;96,5 %;-;335;97,7 %;-
SPD;104;31,4 %;-;101;30,1 %;-
AfD;128;38,7 %;-;116;34,6 %;-
CDU;29;8,8 %;-;29;8,7 %;-
GRÜNE/B 90;7;2,1 %;-;3;0,9 %;-
DIE LINKE;15;4,5 %;-;8;2,4 %;-
BVB / FREIE WÄHLER;34;10,3 %;-;12;3,6 %;-
FDP;14;4,2 %;-;5;1,5 %;-
Tierschutzpartei;-;-;-;7;2,1 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;51;15,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;1;0,3 %;-
