Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;39.869;-;-;39.869;-;-
Wählende;29.220;73,3 %;+111;29.22;73,3 %;+111
Ungültige Stimmen;467;1,6 %;+01;297.0;1,0 %;-04
Gültige Stimmen;28.753;98,4 %;-01;28.923;99,0 %;+04
SPD;7.824;27,2 %;+85;7.367;25,5 %;+22
AfD;12.516;43,5 %;+133;11.359;39,3 %;+75
CDU;4.057;14,1 %;-111;3.422;11,8 %;-78
GRÜNE/B 90;276;1,0 %;-36;287.0;1,0 %;-33
DIE LINKE;975;3,4 %;-56;438.0;1,5 %;-63
BVB / FREIE WÄHLER;2.723;9,5 %;+26;803.0;2,8 %;-21
FDP;382;1,3 %;-42;187.0;0,6 %;-41
Tierschutzpartei;-;-;-;444.0;1,5 %;-08
Plus;-;-;-;149.0;0,5 %;-05
BSW;-;-;-;4.163;14,4 %;+144
III. Weg;-;-;-;38.0;0,1 %;+01
DKP;-;-;-;15.0;0,1 %;+01
DLW;-;-;-;176.0;0,6 %;+06
WU;-;-;-;75.0;0,3 %;+03
