Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;2.089;-;-;2.089;-;-
Wählende;1.470;70,4 %;+137;1.47;70,4 %;+137
Ungültige Stimmen;25;1,7 %;+07;16.0;1,1 %;-06
Gültige Stimmen;1.445;98,3 %;-07;1.454;98,9 %;+06
SPD;366;25,3 %;+60;288.0;19,8 %;+11
AfD;659;45,6 %;+243;605.0;41,6 %;+177
CDU;215;14,9 %;-20;194.0;13,3 %;-55
GRÜNE/B 90;7;0,5 %;-45;28.0;1,9 %;-35
DIE LINKE;78;5,4 %;-40;40.0;2,8 %;-70
BVB / FREIE WÄHLER;101;7,0 %;-196;58.0;4,0 %;-143
FDP;14;1,0 %;-05;7.0;0,5 %;-14
Tierschutzpartei;-;-;-;25.0;1,7 %;-02
Plus;-;-;-;8.0;0,6 %;-05
BSW;-;-;-;189.0;13,0 %;+130
III. Weg;5;0,3 %;+03;2.0;0,1 %;+01
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;8.0;0,6 %;+06
WU;-;-;-;2.0;0,1 %;+01
