Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;724;-;-;724;-;-
Wählende;338;46,7 %;-;338;46,7 %;-
Ungültige Stimmen;5;1,5 %;-;7;2,1 %;-
Gültige Stimmen;333;98,5 %;-;331;97,9 %;-
SPD;86;25,8 %;-;81;24,5 %;-
AfD;124;37,2 %;-;119;36,0 %;-
CDU;50;15,0 %;-;37;11,2 %;-
GRÜNE/B 90;17;5,1 %;-;12;3,6 %;-
DIE LINKE;19;5,7 %;-;10;3,0 %;-
BVB / FREIE WÄHLER;18;5,4 %;-;6;1,8 %;-
FDP;4;1,2 %;-;1;0,3 %;-
Tierschutzpartei;15;4,5 %;-;16;4,8 %;-
Plus;-;-;-;2;0,6 %;-
BSW;-;-;-;45;13,6 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;1;0,3 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
