Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.227;-;-;1.227;-;-
Wählende;593;48,3 %;-;593.0;48,3 %;-
Ungültige Stimmen;9;1,5 %;-;7.0;1,2 %;-
Gültige Stimmen;584;98,5 %;-;586.0;98,8 %;-
SPD;284;48,6 %;-;223.0;38,1 %;-
AfD;170;29,1 %;-;153.0;26,1 %;-
CDU;60;10,3 %;-;51.0;8,7 %;-
GRÜNE/B 90;14;2,4 %;-;33.0;5,6 %;-
DIE LINKE;19;3,3 %;-;22.0;3,8 %;-
BVB / FREIE WÄHLER;18;3,1 %;-;6.0;1,0 %;-
FDP;3;0,5 %;-;4.0;0,7 %;-
Tierschutzpartei;-;-;-;18.0;3,1 %;-
Plus;16;2,7 %;-;9.0;1,5 %;-
BSW;-;-;-;66.0;11,3 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,2 %;-
