Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;204;-;-;204;-;-
Wählende;138;67,6 %;-;138;67,6 %;-
Ungültige Stimmen;2;1,4 %;-;1;0,7 %;-
Gültige Stimmen;136;98,6 %;-;137;99,3 %;-
SPD;30;22,1 %;-;35;25,5 %;-
AfD;60;44,1 %;-;58;42,3 %;-
CDU;25;18,4 %;-;16;11,7 %;-
GRÜNE/B 90;3;2,2 %;-;2;1,5 %;-
DIE LINKE;-;-;-;1;0,7 %;-
BVB / FREIE WÄHLER;17;12,5 %;-;7;5,1 %;-
FDP;1;0,7 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;4;2,9 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;11;8,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;2,2 %;-
WU;-;-;-;0;0,0 %;-
