Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.317;-;-;1.317;-;-
Wählende;559;42,4 %;-;559.0;42,4 %;-
Ungültige Stimmen;12;2,1 %;-;9.0;1,6 %;-
Gültige Stimmen;547;97,9 %;-;550.0;98,4 %;-
SPD;166;30,3 %;-;132.0;24,0 %;-
AfD;263;48,1 %;-;236.0;42,9 %;-
CDU;42;7,7 %;-;44.0;8,0 %;-
GRÜNE/B 90;4;0,7 %;-;8.0;1,5 %;-
DIE LINKE;39;7,1 %;-;20.0;3,6 %;-
BVB / FREIE WÄHLER;31;5,7 %;-;8.0;1,5 %;-
FDP;2;0,4 %;-;6.0;1,1 %;-
Tierschutzpartei;-;-;-;17.0;3,1 %;-
Plus;-;-;-;3.0;0,5 %;-
BSW;-;-;-;72.0;13,1 %;-
III. Weg;-;-;-;2.0;0,4 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;0.0;0,0 %;-
