Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.097;-;-;1.097;-;-
Wählende;487;44,4 %;-;487;44,4 %;-
Ungültige Stimmen;2;0,4 %;-;2;0,4 %;-
Gültige Stimmen;485;99,6 %;-;485;99,6 %;-
SPD;203;41,9 %;-;171;35,3 %;-
AfD;153;31,5 %;-;140;28,9 %;-
CDU;60;12,4 %;-;46;9,5 %;-
GRÜNE/B 90;14;2,9 %;-;27;5,6 %;-
DIE LINKE;33;6,8 %;-;11;2,3 %;-
BVB / FREIE WÄHLER;13;2,7 %;-;7;1,4 %;-
FDP;2;0,4 %;-;2;0,4 %;-
Tierschutzpartei;-;-;-;11;2,3 %;-
Plus;-;-;-;5;1,0 %;-
BSW;-;-;-;58;12,0 %;-
III. Weg;-;-;-;2;0,4 %;-
DKP;2;0,4 %;-;0;0,0 %;-
DLW;-;-;-;2;0,4 %;-
WU;-;-;-;3;0,6 %;-
EB Schamberger;5;1,0 %;-;-;-;-
