Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;4.095;-;-;4.095;-;-
Wählende;2.010;49,1 %;+06;2.010;49,1 %;+06
Ungültige Stimmen;97;4,8 %;+34;28;1,4 %;+01
Gültige Stimmen;1.913;95,2 %;-34;1.982;98,6 %;-01
SPD;732;38,3 %;+20;677;34,2 %;+05
AfD;-;-;-219;697;35,2 %;+124
CDU;336;17,6 %;+28;169;8,5 %;-60
GRÜNE/B 90;19;1,0 %;-49;33;1,7 %;-48
DIE LINKE;88;4,6 %;-60;49;2,5 %;-77
BVB / FREIE WÄHLER;283;14,8 %;+70;76;3,8 %;-20
FDP;51;2,7 %;-02;11;0,6 %;-27
Tierschutzpartei;-;-;-;34;1,7 %;-01
Plus;-;-;-;3;0,2 %;-12
BSW;-;-;-;219;11,0 %;+110
III. Weg;-;-;-;1;0,1 %;+01
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;8;0,4 %;+04
WU;-;-;-;5;0,3 %;+03
EB Raue;404;21,1 %;+211;-;-;-
